ID,NL,MR,ALIGNMENT,MONOTONIC
769,dove è portland,"answer(loc_1(cityid(portland, _)))","('dove', 'answer'), ('è', 'loc_1'), ('portland', 'cityid(portland, _)')",1
770,dove è san diego,"answer(loc_1(cityid(san diego, _)))","('dove', 'answer'), ('è', 'loc_1'), ('san', 'cityid(san diego, _)'), ('diego', 'ε')",1
771,dove è san jose,"answer(loc_1(cityid(san jose, _)))","('dove', 'answer'), ('è', 'loc_1'), ('san', 'cityid(san jose, _)'), ('jose', 'ε')",1
772,dove è scotts valley,"answer(loc_1(cityid(scotts valley, _)))","('dove', 'answer'), ('è', 'loc_1'), ('scotts', 'cityid(scotts valley, _)'), ('valley', 'ε')",1
773,dove è springfield,"answer(loc_1(cityid(springfield, _)))","('dove', 'answer'), ('è', 'loc_1'), ('springfield', 'cityid(springfield, _)')",1
774,dove è il fiume chattahoochee,answer(loc_1(riverid(chattahoochee))),"('dove', 'answer'), ('è', 'loc_1'), ('il', 'ε'), ('fiume', 'ε'), ('chattahoochee', 'riverid(chattahoochee)')",1
775,dove è la montagna più alta degli usa,answer(highest(mountain(loc_2(countryid(usa))))),"('dove', 'answer'), ('è', 'ε'), ('la', 'ε'), ('montagna', 'mountain'), ('più', 'ε'), ('alta', 'highest'), ('degli', 'loc_2'), ('usa', 'countryid(usa)')",0
776,dove è il picco più alto in hawaii,answer(highest(place(loc_2(stateid(hawaii))))),"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('hawaii', 'stateid(hawaii)')",0
777,dove è il picco più alto in montana,answer(highest(place(loc_2(stateid(montana))))),"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('montana', 'stateid(montana)')",0
778,dove è il picco più basso in maryland,answer(lowest(place(loc_2(stateid(maryland))))),"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('maryland', 'stateid(maryland)')",0
779,dove è il picco più basso in us,answer(lowest(place(loc_2(countryid(usa))))),"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('us', 'countryid(usa)')",0
780,dove è il picco più basso in iowa,answer(lowest(place(loc_2(stateid(iowa))))),"('dove', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('in', 'loc_2'), ('iowa', 'stateid(iowa)')",0
781,dove è la area più popolata del new mexico,answer(largest_one(population_1(city(loc_2(stateid(new mexico)))))),"('dove', 'answer'), ('è', 'ε'), ('la', 'ε'), ('area', 'city'), ('più', 'largest_one'), ('popolata', 'population_1'), ('del', 'loc_2'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",0
782,dove è la città più piccola,answer(loc_1(smallest(city(all)))),"('dove', 'answer'), ('è', 'loc_1'), ('la', 'ε'), ('città', 'city(all)'), ('più', 'ε'), ('piccola', 'smallest')",0
783,quali capitali sono negli stati che confinano con il texas,answer(capital(loc_2(state(next_to_2(stateid(texas)))))),"('quali', 'answer'), ('capitali', 'capital'), ('sono', 'ε'), ('negli', 'loc_2'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('texas', 'stateid(texas)')",1
784,quali capitali non sono grandi città,"answer(exclude(capital(all), major(city(all))))","('quali', 'answer'), ('capitali', 'capital(all)'), ('non', 'exclude'), ('sono', 'ε'), ('grandi', 'major'), ('città', 'city(all)')",0
785,quale città in california ha la più grande popolazione,answer(largest_one(population_1(city(loc_2(stateid(california)))))),"('quale', 'answer'), ('città', 'city'), ('in', 'loc_2'), ('california', 'stateid(california)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')",0
786,quale è la densità di popolazione dello stato attraverso cui scorre il fiume più grande in us,answer(density_1(state(traverse_1(longest(river(loc_2(countryid(usa)))))))),"('quale', 'answer'), ('è', 'ε'), ('la', 'ε'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε'), ('dello', 'ε'), ('stato', 'state'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('grande', 'longest'), ('in', 'loc_2'), ('us', 'countryid(usa)')",0
787,quale è il picco più alto non in alaska,"answer(highest(exclude(mountain(all), loc_2(stateid(alaska)))))","('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('picco', 'mountain(all)'), ('più', 'ε'), ('alto', 'highest'), ('non', 'exclude'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",0
788,quale è il fiume più lungo in usa,answer(longest(river(loc_2(countryid(usa))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('lungo', 'longest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",0
789,quale è il punto più basso degli stati che il mississippi attraversa,answer(lowest(place(loc_2(state(traverse_1(riverid(mississippi))))))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('punto', 'place'), ('più', 'ε'), ('basso', 'lowest'), ('degli', 'loc_2'), ('stati', 'state'), ('che', 'ε'), ('il', 'ε'), ('mississippi', 'riverid(mississippi)'), ('attraversa', 'traverse_1')",0
790,quale è il fiume più corto,answer(shortest(river(all))),"('quale', 'answer'), ('è', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')",0
791,quale è lo stato più piccolo,answer(smallest(state(all))),"('quale', 'answer'), ('è', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('piccolo', 'smallest')",0
792,quale degli stati che confina con la pennsylvania ha la più grande popolazione,answer(largest_one(population_1(state(next_to_2(stateid(pennsylvania)))))),"('quale', 'answer'), ('degli', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('la', 'ε'), ('pennsylvania', 'stateid(pennsylvania)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')",0
793,quale fiume attraversa più stati,answer(most(river(traverse_2(state(all))))),"('quale', 'answer'), ('fiume', 'river'), ('attraversa', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')",0
794,quale fiume scorre attraverso più stati,answer(most(river(traverse_2(state(all))))),"('quale', 'answer'), ('fiume', 'river'), ('scorre', 'ε'), ('attraverso', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')",0
795,quale fiume scorre attraverso più stati,answer(most(river(traverse_2(state(all))))),"('quale', 'answer'), ('fiume', 'river'), ('scorre', 'ε'), ('attraverso', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')",0
796,quale fiume attraversa più stati,answer(most(river(traverse_2(state(all))))),"('quale', 'answer'), ('fiume', 'river'), ('attraversa', 'traverse_2'), ('più', 'most'), ('stati', 'state(all)')",0
797,quali fiumi sono in alaska,answer(river(loc_2(stateid(alaska)))),"('quali', 'answer'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('alaska', 'stateid(alaska)')",1
798,quali fiumi non scorrono attraverso il texas,"answer(exclude(river(all), traverse_2(stateid(texas))))","('quali', 'answer'), ('fiumi', 'river(all)'), ('non', 'exclude'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('il', 'ε'), ('texas', 'stateid(texas)')",0
799,quali fiumi non scorrono attraverso l us,"answer(exclude(river(all), traverse_2(countryid(usa))))","('quali', 'answer'), ('fiumi', 'river(all)'), ('non', 'exclude'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('l', 'ε'), ('us', 'countryid(usa)')",0
800,quali fiumi scorrono attraverso l alaska,answer(river(traverse_2(stateid(alaska)))),"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('l', 'ε'), ('alaska', 'stateid(alaska)')",1
801,quali fiumi scorrono attraverso stati che confinano con il new mexico,answer(river(traverse_2(state(next_to_2(stateid(new mexico)))))),"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('new', 'stateid(new mexico)'), ('mexico', 'ε')",1
802,quali fiumi attraversano stati che confinano con lo stato con capitale austin,"answer(river(traverse_2(state(next_to_2(state(loc_1(capital(cityid(austin, _)))))))))","('quali', 'answer'), ('fiumi', 'river'), ('attraversano', 'traverse_2'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('capitale', 'capital'), ('austin', 'cityid(austin, _)')",1
803,quali fiumi attraversano stati con meno città,answer(river(traverse_2(fewest(state(loc_1(city(all))))))),"('quali', 'answer'), ('fiumi', 'river'), ('attraversano', 'traverse_2'), ('stati', 'state'), ('con', 'loc_1'), ('meno', 'fewest'), ('città', 'city(all)')",0
804,quali fiumi attraversano lo stato con la più grande città in us,answer(river(traverse_2(state(loc_1(largest(city(loc_2(countryid(usa))))))))),"('quali', 'answer'), ('fiumi', 'river'), ('attraversano', 'traverse_2'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('città', 'city'), ('in', 'loc_2'), ('us', 'countryid(usa)')",1
805,quali fiumi scorrono attraverso lo stato con la più bassa elevazione in usa,answer(river(traverse_2(state(loc_1(lowest(place(loc_2(countryid(usa))))))))),"('quali', 'answer'), ('fiumi', 'river'), ('scorrono', 'ε'), ('attraverso', 'traverse_2'), ('lo', 'ε'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'lowest'), ('elevazione', 'place'), ('in', 'loc_2'), ('usa', 'countryid(usa)')",1
806,quale stato confina con il kentucky,answer(state(next_to_2(stateid(kentucky)))),"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('kentucky', 'stateid(kentucky)')",1
807,quale stato confina con la florida,answer(state(next_to_2(stateid(florida)))),"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('la', 'ε'), ('florida', 'stateid(florida)')",1
808,quale stato confina con le hawaii,answer(state(next_to_2(stateid(hawaii)))),"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('le', 'ε'), ('hawaii', 'stateid(hawaii)')",1
809,quale stato confina con più stati,answer(most(state(next_to_2(state(all))))),"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')",0
810,quale stato confina con più stati,answer(most(state(next_to_2(state(all))))),"('quale', 'answer'), ('stato', 'state'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')",0
811,quale capitale di stato ha la più piccola popolazione,answer(smallest_one(population_1(capital(all)))),"('quale', 'answer'), ('capitale', 'capital(all)'), ('di', 'ε'), ('stato', 'ε'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('popolazione', 'population_1')",0
812,quale stato contiene più fiumi,answer(most(state(loc_1(river(all))))),"('quale', 'answer'), ('stato', 'state'), ('contiene', 'loc_1'), ('più', 'most'), ('fiumi', 'river(all)')",0
813,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')",0
814,quale stato ha la più grande densità di popolazione,answer(largest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
815,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')",0
816,quale stato ha la più alta elevazione,answer(state(loc_1(highest(place(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('alta', 'highest'), ('elevazione', 'place(all)')",1
817,quale stato ha il picco più alto nel paese,answer(state(loc_1(highest(place(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest'), ('nel', 'ε'), ('paese', 'ε')",0
818,quale stato ha il picco più alto,answer(state(loc_1(highest(place(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')",0
819,quale stato ha la più alta densità di popolazione,answer(largest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
820,quale stato ha la città più grande,answer(state(loc_1(largest(city(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('città', 'city(all)'), ('più', 'ε'), ('grande', 'largest')",0
821,quale stato ha la più alta densità di popolazione,answer(largest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
822,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
823,quale stato ha il fiume più lungo,answer(state(loc_1(longest(river(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')",0
824,quale stato ha la elevazione più bassa,answer(state(loc_1(lowest(place(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('elevazione', 'place(all)'), ('più', 'ε'), ('bassa', 'lowest')",0
825,quale stato che confina con l idaho ha il punto più basso,answer(state(loc_1(lowest(place(loc_2(next_to_2(stateid(idaho)))))))),"('quale', 'answer'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'loc_1'), ('l', 'ε'), ('idaho', 'stateid(idaho)'), ('ha', 'loc_2'), ('il', 'ε'), ('punto', 'place'), ('più', 'ε'), ('basso', 'lowest')",0
826,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
827,quale stato ha più grandi città,answer(most(state(loc_1(major(city(all)))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('grandi', 'major'), ('città', 'city(all)')",0
828,quale stato ha più grandi fiumi,answer(most(state(loc_1(major(river(all)))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('grandi', 'major'), ('fiumi', 'river(all)')",0
829,quale stato ha più grandi fiumi che gli scorrono attraverso,answer(most(state(traverse_1(major(river(all)))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('più', 'most'), ('grandi', 'major'), ('fiumi', 'river(all)'), ('che', 'ε'), ('gli', 'ε'), ('scorrono', 'ε'), ('attraverso', 'traverse_1')",0
830,quale stato ha più persone,answer(largest_one(population_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('più', 'largest_one'), ('persone', 'population_1')",0
831,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')",0
832,quale stato ha più fiumi,answer(most(state(loc_1(river(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('fiumi', 'river(all)')",0
833,quale stato ha più fiumi che lo attraversano,answer(most(state(traverse_1(river(all))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('più', 'most'), ('fiumi', 'river(all)'), ('che', 'ε'), ('lo', 'ε'), ('attraversano', 'traverse_1')",0
834,quale stato ha il fiume red,answer(state(loc_1(riverid(red)))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('fiume', 'ε'), ('red', 'riverid(red)')",1
835,quale stato ha la area più piccola che confina con texas,answer(smallest_one(area_1(state(next_to_2(stateid(texas)))))),"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('piccola', 'smallest_one'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('texas', 'stateid(texas)')",0
836,quale stato ha la più piccola popolazione media urbana,answer(smallest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('popolazione', 'ε'), ('media', 'density_1'), ('urbana', 'ε')",0
837,quale stato ha la più piccola densità di popolazione,answer(smallest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
838,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')",0
