ID,NL,MR,ALIGNMENT,MONOTONIC
811,which state capital has the smallest population,answer(smallest_one(population_1(capital(all)))),"('which', 'answer'), ('state', 'ε'), ('capital', 'capital(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'population_1')",0
812,which state contains most rivers,answer(most(state(loc_1(river(all))))),"('which', 'answer'), ('state', 'state'), ('contains', 'loc_1'), ('most', 'most'), ('rivers', 'river(all)')",0
813,which state has the biggest population,answer(largest_one(population_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('biggest', 'largest_one'), ('population', 'population_1')",0
814,which state has the greatest density,answer(largest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('greatest', 'largest_one'), ('density', 'density_1')",0
815,which state has the greatest population,answer(largest_one(population_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('greatest', 'largest_one'), ('population', 'population_1')",0
816,which state has the highest elevation,answer(state(loc_1(highest(place(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('elevation', 'place(all)')",1
817,which state has the highest peak in the country,answer(state(loc_1(highest(place(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('peak', 'place(all)'), ('in', 'ε'), ('the', 'ε'), ('country', 'ε')",1
818,which state has the highest point,answer(state(loc_1(highest(place(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)')",1
819,which state has the highest population density,answer(largest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('highest', 'largest_one'), ('population', 'ε'), ('density', 'density_1')",0
820,which state has the largest city,answer(state(loc_1(largest(city(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('largest', 'largest'), ('city', 'city(all)')",1
821,which state has the largest density,answer(largest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('density', 'density_1')",0
822,which state has the least population density,answer(smallest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('least', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')",0
823,which state has the longest river,answer(state(loc_1(longest(river(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)')",1
824,which state has the lowest elevation,answer(state(loc_1(lowest(place(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('lowest', 'lowest'), ('elevation', 'place(all)')",1
825,which state has the lowest point that borders idaho,answer(state(loc_1(lowest(place(loc_2(next_to_2(stateid(idaho)))))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('lowest', 'lowest'), ('point', 'place'), ('that', 'loc_2'), ('borders', 'next_to_2'), ('idaho', 'stateid(idaho)')",1
826,which state has the lowest population density,answer(smallest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('lowest', 'smallest_one'), ('population', 'ε'), ('density', 'density_1')",0
827,which state has the most major cities,answer(most(state(loc_1(major(city(all)))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('cities', 'city(all)')",0
828,which state has the most major rivers,answer(most(state(loc_1(major(river(all)))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('rivers', 'river(all)')",0
829,which state has the most major rivers running through it,answer(most(state(traverse_1(major(river(all)))))),"('which', 'answer'), ('state', 'state'), ('has', 'ε'), ('the', 'ε'), ('most', 'most'), ('major', 'major'), ('rivers', 'river(all)'), ('running', 'traverse_1'), ('through', 'ε'), ('it', 'ε')",0
830,which state has the most people,answer(largest_one(population_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('people', 'population_1')",0
831,which state has the most population,answer(largest_one(population_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('most', 'largest_one'), ('population', 'population_1')",0
832,which state has the most rivers,answer(most(state(loc_1(river(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)')",0
833,which state has the most rivers running through it,answer(most(state(traverse_1(river(all))))),"('which', 'answer'), ('state', 'state'), ('has', 'ε'), ('the', 'ε'), ('most', 'most'), ('rivers', 'river(all)'), ('running', 'traverse_1'), ('through', 'ε'), ('it', 'ε')",0
834,which state has the red river,answer(state(loc_1(riverid(red)))),"('which', 'answer'), ('state', 'state'), ('has', 'loc_1'), ('the', 'ε'), ('red', 'riverid(red)'), ('river', 'ε')",1
835,which state has the smallest area that borders texas,answer(smallest_one(area_1(state(next_to_2(stateid(texas)))))),"('which', 'answer'), ('state', 'state'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('area', 'area_1'), ('that', 'ε'), ('borders', 'next_to_2'), ('texas', 'stateid(texas)')",0
836,which state has the smallest average urban population,answer(smallest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('average', 'ε'), ('urban', 'ε'), ('population', 'density_1')",0
837,which state has the smallest population density,answer(smallest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('population', 'density_1'), ('density', 'ε')",0
838,which state has the sparsest population density,answer(smallest_one(density_1(state(all)))),"('which', 'answer'), ('state', 'state(all)'), ('has', 'ε'), ('the', 'ε'), ('sparsest', 'smallest_one'), ('population', 'density_1'), ('density', 'ε')",0
839,which state is kalamazoo in,"answer(state(loc_1(cityid(kalamazoo, _))))","('which', 'answer'), ('state', 'state'), ('is', 'ε'), ('kalamazoo', 'cityid(kalamazoo, _)'), ('in', 'loc_1')",0
840,which state is mount mckinley in,answer(state(loc_1(placeid(mount mckinley)))),"('which', 'answer'), ('state', 'state'), ('is', 'ε'), ('mount', 'placeid(mount mckinley)'), ('mckinley', 'ε'), ('in', 'loc_1')",0
841,which state is the city denver located in,"answer(state(loc_1(city(cityid(denver, _)))))","('which', 'answer'), ('state', 'state'), ('is', 'ε'), ('the', 'ε'), ('city', 'city'), ('denver', 'cityid(denver, _)'), ('located', 'loc_1'), ('in', 'ε')",0
842,which state is the largest city in montana in,answer(state(loc_1(largest(city(loc_2(stateid(montana))))))),"('which', 'answer'), ('state', 'state'), ('is', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('city', 'city'), ('in', 'loc_2'), ('montana', 'stateid(montana)'), ('in', 'loc_1')",0
843,which state is the smallest,answer(smallest(state(all))),"('which', 'answer'), ('state', 'state(all)'), ('is', 'ε'), ('the', 'ε'), ('smallest', 'smallest')",0
844,which states adjoin alabama,answer(state(next_to_2(stateid(alabama)))),"('which', 'answer'), ('states', 'state'), ('adjoin', 'next_to_2'), ('alabama', 'stateid(alabama)')",1
845,which states border alabama,answer(state(next_to_2(stateid(alabama)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('alabama', 'stateid(alabama)')",1
846,which states border alaska,answer(state(next_to_2(stateid(alaska)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('alaska', 'stateid(alaska)')",1
847,which states border arizona,answer(state(next_to_2(stateid(arizona)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('arizona', 'stateid(arizona)')",1
848,which states border colorado,answer(state(next_to_2(stateid(colorado)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('colorado', 'stateid(colorado)')",1
849,which states border hawaii,answer(state(next_to_2(stateid(hawaii)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('hawaii', 'stateid(hawaii)')",1
850,which states border illinois,answer(state(next_to_2(stateid(illinois)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('illinois', 'stateid(illinois)')",1
851,which states border iowa,answer(state(next_to_2(stateid(iowa)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('iowa', 'stateid(iowa)')",1
852,which states border kentucky,answer(state(next_to_2(stateid(kentucky)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('kentucky', 'stateid(kentucky)')",1
853,which states border michigan,answer(state(next_to_2(stateid(michigan)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('michigan', 'stateid(michigan)')",1
854,which states border new york,answer(state(next_to_2(stateid(new york)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('new', 'stateid(new york)'), ('york', 'ε')",1
855,which states border no other states,"answer(exclude(state(all), next_to_2(state(all))))","('which', 'answer'), ('states', 'state(all)'), ('border', 'next_to_2'), ('no', 'exclude'), ('other', 'ε'), ('states', 'state(all)')",0
856,which states border south dakota,answer(state(next_to_2(stateid(south dakota)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('south', 'stateid(south dakota)'), ('dakota', 'ε')",1
857,which states border states through which the mississippi traverses,answer(state(next_to_2(state(traverse_1(riverid(mississippi)))))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('states', 'state'), ('through', 'traverse_1'), ('which', 'ε'), ('the', 'ε'), ('mississippi', 'riverid(mississippi)'), ('traverses', 'ε')",1
858,which states border texas,answer(state(next_to_2(stateid(texas)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('texas', 'stateid(texas)')",1
859,which states border the longest river in the usa,answer(state(next_to_2(longest(river(loc_2(countryid(usa))))))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')",1
860,which states border the missouri river,answer(state(next_to_2(riverid(missouri)))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('missouri', 'riverid(missouri)'), ('river', 'ε')",1
861,which states border the state with the smallest area,answer(state(next_to_2(smallest_one(area_1(state(all)))))),"('which', 'answer'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'smallest_one'), ('area', 'area_1')",0
862,which state s capital city is the largest,answer(state(loc_1(largest(city(capital_1(state(all))))))),"('which', 'answer'), ('state', 'state'), ('s', 'loc_1'), ('capital', 'capital_1'), ('city', 'city'), ('is', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('ε', 'state(all)')",0
863,which states do colorado river flow through,answer(state(traverse_1(riverid(colorado)))),"('which', 'answer'), ('states', 'state'), ('do', 'ε'), ('colorado', 'riverid(colorado)'), ('river', 'ε'), ('flow', 'traverse_1'), ('through', 'ε')",0
864,which states does not border texas,"answer(exclude(state(all), next_to_2(stateid(texas))))","('which', 'answer'), ('states', 'state(all)'), ('does', 'ε'), ('not', 'exclude'), ('border', 'next_to_2'), ('texas', 'stateid(texas)')",0
865,which states does the chattahoochee river run through,answer(state(traverse_1(riverid(chattahoochee)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('chattahoochee', 'riverid(chattahoochee)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')",0
866,which states does the colorado river run through,answer(state(traverse_1(riverid(colorado)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('colorado', 'riverid(colorado)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')",0
867,which states does the longest river cross,answer(state(traverse_1(longest(river(all))))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)'), ('cross', 'traverse_1')",0
868,which states does the longest river run through,answer(state(traverse_1(longest(river(all))))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river(all)'), ('run', 'traverse_1'), ('through', 'ε')",0
869,which states does the mississippi river run through,answer(state(traverse_1(riverid(mississippi)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('mississippi', 'riverid(mississippi)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')",0
870,which states does the mississippi run through,answer(state(traverse_1(riverid(mississippi)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('mississippi', 'riverid(mississippi)'), ('run', 'traverse_1'), ('through', 'ε')",0
871,which states does the missouri river pass through,answer(state(traverse_1(riverid(missouri)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('missouri', 'riverid(missouri)'), ('river', 'ε'), ('pass', 'traverse_1'), ('through', 'ε')",0
872,which states does the missouri river run through,answer(state(traverse_1(riverid(missouri)))),"('which', 'answer'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('missouri', 'riverid(missouri)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')",0
873,which states have a major city named austin,"answer(state(loc_1(major(city(cityid(austin, _))))))","('which', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('major', 'major'), ('city', 'city'), ('named', 'ε'), ('austin', 'cityid(austin, _)')",1
874,which states have a river,answer(state(loc_1(river(all)))),"('which', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('river', 'river(all)')",1
875,which states have cities named austin,"answer(state(loc_1(city(cityid(austin, _)))))","('which', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('austin', 'cityid(austin, _)')",1
876,which states have points higher than the highest point in colorado,answer(state(loc_1(place(higher_2(highest(place(loc_2(stateid(colorado))))))))),"('which', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('points', 'place'), ('higher', 'higher_2'), ('than', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('colorado', 'stateid(colorado)')",1
877,which states have points that are higher than the highest point in texas,answer(state(loc_1(place(higher_2(highest(place(loc_2(stateid(texas))))))))),"('which', 'answer'), ('states', 'state'), ('have', 'loc_1'), ('points', 'place'), ('that', 'ε'), ('are', 'ε'), ('higher', 'higher_2'), ('than', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('texas', 'stateid(texas)')",1
