,ID,NL,MR,MONOTONIC,ALIGNMENT
811,811,quale capitale di stato ha la più piccola popolazione,answer(smallest_one(population_1(capital(all)))),0,"('quale', 'answer'), ('capitale', 'capital(all)'), ('di', 'ε'), ('stato', 'ε'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('popolazione', 'population_1')"
812,812,quale stato contiene più fiumi,answer(most(state(loc_1(river(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('contiene', 'loc_1'), ('più', 'most'), ('fiumi', 'river(all)')"
813,813,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
814,814,quale stato ha la più grande densità di popolazione,answer(largest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
815,815,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
816,816,quale stato ha la più alta elevazione,answer(state(loc_1(highest(place(all))))),1,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('più', 'ε'), ('alta', 'highest'), ('elevazione', 'place(all)')"
817,817,quale stato ha il picco più alto nel paese,answer(state(loc_1(highest(place(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest'), ('nel', 'ε'), ('paese', 'ε')"
818,818,quale stato ha il picco più alto,answer(state(loc_1(highest(place(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')"
819,819,quale stato ha la più alta densità di popolazione,answer(largest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
820,820,quale stato ha la città più grande,answer(state(loc_1(largest(city(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('città', 'city(all)'), ('più', 'ε'), ('grande', 'largest')"
821,821,quale stato ha la più alta densità di popolazione,answer(largest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('alta', 'largest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
822,822,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
823,823,quale stato ha il fiume più lungo,answer(state(loc_1(longest(river(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')"
824,824,quale stato ha la elevazione più bassa,answer(state(loc_1(lowest(place(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('la', 'ε'), ('elevazione', 'place(all)'), ('più', 'ε'), ('bassa', 'lowest')"
825,825,quale stato che confina con l state_name ha il punto più basso,answer(state(loc_1(lowest(place(loc_2(next_to_2(stateid(state_name)))))))),0,"('quale', 'answer'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'loc_1'), ('l', 'ε'), ('state_name', 'stateid(state_name)'), ('ha', 'loc_2'), ('il', 'ε'), ('punto', 'place'), ('più', 'ε'), ('basso', 'lowest')"
826,826,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
827,827,quale stato ha più grandi città,answer(most(state(loc_1(major(city(all)))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('grandi', 'major'), ('città', 'city(all)')"
828,828,quale stato ha più grandi fiumi,answer(most(state(loc_1(major(river(all)))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('grandi', 'major'), ('fiumi', 'river(all)')"
829,829,quale stato ha più grandi fiumi che gli scorrono attraverso,answer(most(state(traverse_1(major(river(all)))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('più', 'most'), ('grandi', 'major'), ('fiumi', 'river(all)'), ('che', 'ε'), ('gli', 'ε'), ('scorrono', 'ε'), ('attraverso', 'traverse_1')"
830,830,quale stato ha più persone,answer(largest_one(population_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('più', 'largest_one'), ('persone', 'population_1')"
831,831,quale stato ha la più grande popolazione,answer(largest_one(population_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest_one'), ('popolazione', 'population_1')"
832,832,quale stato ha più fiumi,answer(most(state(loc_1(river(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('più', 'most'), ('fiumi', 'river(all)')"
833,833,quale stato ha più fiumi che lo attraversano,answer(most(state(traverse_1(river(all))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('più', 'most'), ('fiumi', 'river(all)'), ('che', 'ε'), ('lo', 'ε'), ('attraversano', 'traverse_1')"
834,834,quale stato ha il fiume river_name,answer(state(loc_1(riverid(river_name)))),1,"('quale', 'answer'), ('stato', 'state'), ('ha', 'loc_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
835,835,quale stato ha la area più piccola che confina con state_name,answer(smallest_one(area_1(state(next_to_2(stateid(state_name)))))),0,"('quale', 'answer'), ('stato', 'state'), ('ha', 'ε'), ('la', 'ε'), ('area', 'area_1'), ('più', 'ε'), ('piccola', 'smallest_one'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('state_name', 'stateid(state_name)')"
836,836,quale stato ha la più piccola popolazione media urbana,answer(smallest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('popolazione', 'ε'), ('media', 'density_1'), ('urbana', 'ε')"
837,837,quale stato ha la più piccola densità di popolazione,answer(smallest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
838,838,quale stato ha la più bassa densità di popolazione,answer(smallest_one(density_1(state(all)))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('ha', 'ε'), ('la', 'ε'), ('più', 'ε'), ('bassa', 'smallest_one'), ('densità', 'density_1'), ('di', 'ε'), ('popolazione', 'ε')"
839,839,in quale stato è city_name,"answer(state(loc_1(cityid(city_name, _))))",0,"('in', 'loc_1'), ('quale', 'answer'), ('stato', 'state'), ('è', 'ε'), ('city_name', 'cityid(city_name, _)')"
840,840,in quale stato è place_name,answer(state(loc_1(placeid(place_name)))),0,"('in', 'loc_1'), ('quale', 'answer'), ('stato', 'state'), ('è', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
841,841,in quale stato si trova city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",0,"('in', 'loc_1'), ('quale', 'answer'), ('stato', 'state'), ('ε', 'city'), ('si', 'ε'), ('trova', 'ε'), ('city_name', 'cityid(city_name, _)')"
842,842,in quale stato è la più grande città in state_name,answer(state(loc_1(largest(city(loc_2(stateid(state_name))))))),0,"('in', 'loc_1'), ('quale', 'answer'), ('stato', 'state'), ('è', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('città', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
843,843,quale stato è il più piccolo,answer(smallest(state(all))),0,"('quale', 'answer'), ('stato', 'state(all)'), ('è', 'ε'), ('il', 'ε'), ('più', 'ε'), ('piccolo', 'smallest')"
844,844,quali stati sono vicino all state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('sono', 'ε'), ('vicino', 'next_to_2'), ('all', 'ε'), ('state_name', 'stateid(state_name)')"
845,845,quali stati confinano con l state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
846,846,quali stati confinano con l state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
847,847,quali stati confinano con l state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
848,848,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
849,849,quali stati confinano con le state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('le', 'ε'), ('state_name', 'stateid(state_name)')"
850,850,quali stati confinano con l state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
851,851,quali stati confinano con l state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
852,852,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
853,853,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
854,854,quali stati confinano con state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
855,855,quali stati non confinano con altri stati,"answer(exclude(state(all), next_to_2(state(all))))",0,"('quali', 'answer'), ('stati', 'state(all)'), ('non', 'exclude'), ('confinano', 'next_to_2'), ('con', 'ε'), ('altri', 'ε'), ('stati', 'state(all)')"
856,856,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
857,857,quali stati confinano con stati attraverso cui scorre il river_name,answer(state(next_to_2(state(traverse_1(riverid(river_name)))))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('stati', 'state'), ('attraverso', 'traverse_1'), ('cui', 'ε'), ('scorre', 'ε'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
858,858,quali stati confinano con il state_name,answer(state(next_to_2(stateid(state_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
859,859,quali stati confinano con il fiume più lungo in usa,answer(state(next_to_2(longest(river(loc_2(countryid(usa))))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('lungo', 'longest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
860,860,quali stati confinano con il fiume river_name,answer(state(next_to_2(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
861,861,quali stati confinano con lo stato con la più piccola area,answer(state(next_to_2(smallest_one(area_1(state(all)))))),0,"('quali', 'answer'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('più', 'ε'), ('piccola', 'smallest_one'), ('area', 'area_1')"
862,862,di quale stato è la più grande capitale di stato,answer(state(loc_1(largest(city(capital_1(state(all))))))),0,"('di', 'loc_1'), ('quale', 'answer'), ('stato', 'state'), ('è', 'ε'), ('la', 'ε'), ('più', 'ε'), ('grande', 'largest'), ('ε', 'city'), ('capitale', 'capital_1'), ('di', 'ε'), ('stato', 'state(all)')"
863,863,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
864,864,quali stati non confinano con il state_name,"answer(exclude(state(all), next_to_2(stateid(state_name))))",0,"('quali', 'answer'), ('stati', 'state(all)'), ('non', 'exclude'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
865,865,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
866,866,in quali stati scorre il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('in', 'ε'), ('quali', 'answer'), ('stati', 'state'), ('scorre', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
867,867,quali stati attraversa il fiume più lungo,answer(state(traverse_1(longest(river(all))))),0,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')"
868,868,in quali stati scorre il fiume più lungo,answer(state(traverse_1(longest(river(all))))),0,"('in', 'ε'), ('quali', 'answer'), ('stati', 'state'), ('scorre', 'traverse_1'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('lungo', 'longest')"
869,869,in quali stati scorre il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('in', 'ε'), ('quali', 'answer'), ('stati', 'state'), ('scorre', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
870,870,in quali stati scorre il river_name,answer(state(traverse_1(riverid(river_name)))),1,"('in', 'ε'), ('quali', 'answer'), ('stati', 'state'), ('scorre', 'traverse_1'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
871,871,tra quali stati passa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('tra', 'ε'), ('quali', 'answer'), ('stati', 'state'), ('passa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
872,872,quali stati attraversa il fiume river_name,answer(state(traverse_1(riverid(river_name)))),1,"('quali', 'answer'), ('stati', 'state'), ('attraversa', 'traverse_1'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
873,873,quali stati hanno una grande città chiamata city_name,"answer(state(loc_1(major(city(cityid(city_name, _))))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('una', 'ε'), ('grande', 'major'), ('città', 'city'), ('chiamata', 'ε'), ('city_name', 'cityid(city_name, _)')"
874,874,quali stati hanno un fiume,answer(state(loc_1(river(all)))),1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('un', 'ε'), ('fiume', 'river(all)')"
875,875,quali stati hanno città chiamate city_name,"answer(state(loc_1(city(cityid(city_name, _)))))",1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
876,876,quali stati hanno picchi più alti del picco più alto in state_name,answer(state(loc_1(place(higher_2(highest(place(loc_2(stateid(state_name))))))))),1,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('picchi', 'place'), ('più', 'ε'), ('alti', 'higher_2'), ('del', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
877,877,quali stati hanno picchi che sono più alti del picco più alto in state_name,answer(state(loc_1(place(higher_2(highest(place(loc_2(stateid(state_name))))))))),0,"('quali', 'answer'), ('stati', 'state'), ('hanno', 'loc_1'), ('picchi', 'place'), ('che', 'ε'), ('sono', 'ε'), ('più', 'ε'), ('alti', 'higher_2'), ('del', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
878,878,quali stati sono lungo il fiume più grande in usa,answer(state(traverse_1(longest(river(loc_2(countryid(usa))))))),0,"('quali', 'answer'), ('stati', 'state'), ('sono', 'ε'), ('lungo', 'traverse_1'), ('il', 'ε'), ('fiume', 'river'), ('più', 'ε'), ('grande', 'longest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
